OrigTrialNum,Subj,Subj_Ranked,SexFM,StyleDR,Block,Trial,MinDist,HitFlag,t_throwOnset,t_HSmax,t_MinDist,t_InterTrial,PeakHandSpeed,PeakTipSpeed,WhipExt_PeakHand,WhipAzAng_PeakHand,HandAzAng_PeakHand
2139,7,12,0,2,2,21,0.0323028686510799,1,0.586,0.768,1.202,1.142,2.28089554431108,14.8460846679878,1.45536089092922,12.334456305551,62.290701474249
2140,7,12,0,2,2,22,0.0926184169559191,0,0.57,0.764,1.176,1.196,2.21737471441988,16.0904453909615,1.4448073903627,18.1589118977149,51.5199324620674
2141,7,12,0,2,2,23,0.0244247036200242,1,0.6,0.78,1.194,1.194,2.32896139324597,15.9221968504495,1.38934428811215,10.20879818804,40.7494748075143
2142,7,12,0,2,2,24,0.117228508287221,0,0.604,0.766,1.168,1.182,2.16204881757789,14.0129381814254,1.34870954092775,24.150507471272,76.794664930886
2143,7,12,0,2,2,25,0.021086780372248,1,0.608,0.782,1.11,1.184,2.4905826776331,19.2913988639456,1.48127575001343,23.6709992776344,32.8517283821513
2144,7,12,0,2,2,26,0.0605419790107015,0,0.618,0.822,1.212,1.152,2.54208982956747,14.6206570633444,1.42302787026325,23.0026155178156,94.3956052519356
2145,7,12,0,2,2,27,0.139060142566206,0,0.62,0.792,1.148,1.182,2.75395636846113,18.305106752081,1.48819216067753,26.4923090967135,20.7508685985348
2146,7,12,0,2,2,28,0.137844639258274,0,0.666,0.826,1.26,1.182,2.70415629565229,15.6099216610292,1.37669153205191,22.94131415087,37.7090653562974
2147,7,12,0,2,2,29,0.112124430117991,0,0.682,0.84,1.282,1.27400000000001,2.30510533578265,17.9482383757191,1.41540881923816,10.0766366322999,29.0066356521256
2148,7,12,0,2,2,30,0.0151509643352625,1,0.604,0.762,1.148,1.20399999999999,2.75993074557039,16.9263368085802,1.50103884785298,13.4053651582964,37.6213714135446
2149,7,12,0,2,2,31,0.168209161637663,0,0.692,0.87,1.25,1.25600000000001,2.66716665864155,18.2084210692633,1.43327755070259,14.8188521825931,51.0867747222431
2150,7,12,0,2,2,32,0.069780562584801,0,0.626,0.812,1.204,1.194,2.55918557374535,16.1614363032253,1.37730594082715,13.9902597979021,37.1258825267582
2151,7,12,0,2,3,1,0.346478420016008,0,0.428,0.61,1.064,NaN,3.30700018200307,11.7026715967835,1.41966515329718,7.48567085481475,127.246222998242
2152,7,12,0,2,3,2,0.215856443862989,0,0.432,0.584,0.934,1.04,2.76569815917198,18.7314998618816,1.53392809634719,3.23726645802129,36.9149777445108
2153,7,12,0,2,3,3,0.196882898682198,0,0.482,0.678,1.032,1.028,2.00782015153217,17.1991199775882,1.53419250392095,16.3938777669282,63.9941929974767
2154,7,12,0,2,3,4,0.193885285016458,0,0.426,0.606,0.92,0.96,2.32484311772725,21.6272797131181,1.42950850185688,7.35891575450993,45.5847878277197
2155,7,12,0,2,3,5,0.150657142566623,0,0.438,0.612,0.978,0.926000000000001,2.20841580646826,18.7009626958523,1.47356878756768,9.57307000952252,36.7632085299412
2156,7,12,0,2,3,6,0.0238131545998846,1,0.444,0.626,0.958,0.991999999999999,2.15272815034321,19.5032448396789,1.5129218910143,12.2778275551896,76.9882121524235
2157,7,12,0,2,3,7,0.223190755929399,0,0.43,0.61,0.964,0.942000000000001,2.04026142738652,16.6747707927425,1.52114110397125,15.9374516166107,86.4367151378484
2158,7,12,0,2,3,8,0.181852499466547,0,0.41,0.572,0.918,0.926,1.97053951973423,18.9689090016814,1.53401257777863,11.1086882715675,62.5300691911646
2159,7,12,0,2,3,9,0.160712564895908,0,0.434,0.592,0.918,0.937999999999999,2.09223605164747,20.7634653970759,1.5346048611637,9.95728116152046,51.764455315244
2160,7,12,0,2,3,10,0.235018121793244,0,0.42,0.568,0.96,0.896000000000001,1.88686777029861,16.8136159178921,1.48333276319504,11.2534394261871,49.5331229136518
2161,7,12,0,2,3,11,0.242395904151106,0,0.424,0.572,0.926,0.964,2.09404983884883,17.6029159326301,1.53537507051814,12.1109169122818,53.52424953257
2162,7,12,0,2,3,12,0.141417136670305,0,0.474,0.6,0.946,0.956,2.0101371200206,18.5492631707408,1.53889532151208,15.7585706327629,41.7772575818244
2163,7,12,0,2,3,13,0.207785351773928,0,0.47,0.608,0.956,0.953999999999999,2.04170967747886,19.8919114766945,1.52348739037252,14.2058676287099,46.4833075225861
2164,7,12,0,2,3,14,0.124901628284357,0,0.446,0.602,0.974,0.950000000000001,2.11372665974298,17.8609034945872,1.52045121732501,13.4123053797536,50.5467526055252
2165,7,12,0,2,3,15,0.0901109029436507,0,0.464,0.644,0.968,1.018,2.20387883551027,20.0330558252492,1.47809689547874,14.3536744032956,54.1036390344281
2166,7,12,0,2,3,16,0.133376677905273,0,0.458,0.606,0.958,0.93,2.08401004375905,18.1975745662001,1.48817207834139,13.9942038969202,59.9548115044784
2167,7,12,0,2,3,17,0.0833837192732817,0,0.518,0.642,0.99,0.994,2.09315968525305,19.5953027688832,1.49911664578336,8.02486938448316,50.2395403765947
2168,7,12,0,2,3,18,0.100541560782607,0,0.48,0.634,0.994,0.982000000000003,2.1598104090607,17.9953161726672,1.47430985563775,11.7922297583141,54.5988325898485
2169,7,12,0,2,3,19,0.100153257816429,0,0.516,0.65,1.006,1.012,1.995516637798,18.957742605145,1.54174684906857,8.26818777118515,67.2131524352805
2170,7,12,0,2,3,20,0.253145698341286,0,0.472,0.622,0.984,0.978000000000002,2.33851602309186,18.541178051962,1.30775531129522,14.5124714217896,39.6435198122748
2171,7,12,0,2,3,21,0.071407028149128,0,0.498,0.638,1.008,1,2.05247144970029,17.3531789866069,1.48796930763823,9.93462720516396,48.883626250972
2172,7,12,0,2,3,22,0.108311065006502,0,0.528,0.654,1.038,1.024,2.35156206198346,17.4859580320435,1.4405931811471,13.5606893918136,43.2687992392954
2173,7,12,0,2,3,23,0.0371984506455133,0,0.544,0.69,1.038,1.076,1.94598840397264,17.8544575175673,1.53470756938871,13.6326435968784,65.3325948789297
2174,7,12,0,2,3,24,0.044163282470676,0,0.518,0.686,1.048,1.034,2.42134518986598,18.8962780510438,1.48410309124451,10.1969583628641,47.3634903703723
2175,7,12,0,2,3,25,0.0401526746432712,0,0.54,0.694,1.05,1.056,2.50252835395449,19.5613222512435,1.45865156727985,11.4960520124209,44.4120735718834
2176,7,12,0,2,3,26,0.104724270642634,0,0.516,0.666,0.994,1.022,2.53687578737343,21.0968032415202,1.51386186656924,15.8379516904403,45.7676638074331
2177,7,12,0,2,3,27,0.0318413632328371,0,0.524,0.658,1.026,0.985999999999997,2.14696160730395,17.6434646508279,1.44806402682951,13.0881488063625,43.2300944954902
2178,7,12,0,2,3,28,0.150087634516309,0,0.506,0.634,0.962,1.00200000000001,2.45463061388643,22.6642741255906,1.52283300105257,15.1763819938571,40.0732589766063
2179,7,12,0,2,3,29,0.0943383874840849,0,0.462,0.612,0.99,0.935999999999996,2.25949437797308,17.1885411065361,1.4645208054763,15.041209232045,38.1000393965876
2180,7,12,0,2,3,30,0.0983520209433821,0,0.52,0.668,1.05,1.048,2.15271908740536,16.6250736968293,1.49498950107539,12.3455344916523,50.9681505016854
2181,7,12,0,2,3,31,0.0586471057192589,0,0.536,0.678,1.022,1.06,2.23338068096757,19.9577014307018,1.53499975923088,13.205818124256,43.2883904867702
2182,7,12,0,2,3,32,0.132655068520149,0,0.494,0.634,1.06,0.975999999999999,1.85641315106578,17.2801598318225,1.44213472738678,9.59019742519681,39.9386007792897
2183,7,12,0,2,3,33,0.0798323189644115,0,0.51,0.648,1.002,1.07400000000001,2.4053060970315,19.229838416125,1.46913442229167,20.9334135923508,39.3562553096032
2184,7,12,0,2,3,34,0.131140779799873,0,0.504,0.646,1.06,0.999999999999993,2.06485759011279,14.595764377043,1.48560654083108,14.5401201978208,59.3352898932176
2185,7,12,0,2,3,35,0.104968106475819,0,0.482,0.634,0.978,1.05,2.4420785798234,19.1917438415435,1.44420158760708,9.49725934465782,57.0935263176882
2186,7,12,0,2,3,36,0.0978269188061861,0,0.526,0.662,1.074,1.008,2.36206978316107,15.533792542441,1.39149719617374,17.757460810717,56.2649346556407
2187,7,12,0,2,3,37,0.0789046132585822,0,0.496,0.646,0.998,1.058,2.0586969239756,18.3177761857342,1.51490505093598,18.7447515536104,49.0328481136163
2188,7,12,0,2,3,38,0.0775452098413149,0,0.562,0.704,1.066,1.054,2.36658397643256,18.3285622735495,1.42906290857689,14.7319205474143,39.9129812635301
2189,7,12,0,2,4,1,0.148232401537891,0,0.462,0.624,0.932,NaN,2.56359630624685,21.807906048289,1.5193738047397,1.99978992468056,54.8183895340257
2190,7,12,0,2,4,2,0.0171390593643337,1,0.458,0.626,0.952,0.93,2.12859951263853,20.117729627112,1.50436641779266,13.8939599341238,63.2320557791754
2191,7,12,0,2,4,3,0.228670958787785,0,0.476,0.642,0.984,0.968,2.40442355403074,17.758864079094,1.45113385449267,11.8758742051906,89.2307849922433
2192,7,12,0,2,4,4,0.0841637800574194,0,0.456,0.62,0.946,0.966,2.06324600612151,21.2326167715851,1.53391758287932,14.4319234256253,44.312755548069
2193,7,12,0,2,4,5,0.0360346815075589,0,0.48,0.628,0.978,0.95,2.06422613170267,18.0194178812741,1.45729638057764,10.5641829265854,47.9956458413841
2194,7,12,0,2,4,6,0.136386221565861,0,0.478,0.642,0.984,0.991999999999999,2.15865204995334,17.3853753816105,1.50943945790574,13.4993759488356,84.4385525903501
2195,7,12,0,2,4,7,0.0839607939714034,0,0.484,0.652,1.008,0.994000000000001,1.83925357361285,19.2481675433328,1.53381327090241,14.2304868193115,78.5993475248044
2196,7,12,0,2,4,8,0.0243377518865312,1,0.516,0.692,1.054,1.042,2.33989161169128,17.5337448698482,1.49284758174031,17.1315958142969,43.0058171719883
2197,7,12,0,2,4,9,0.195282129816425,0,0.5,0.66,1.05,1.022,2.19113265763157,13.9109225175902,1.45665586543572,17.8986325532765,77.4552493497608
2198,7,12,0,2,4,10,0.108480847760326,0,0.542,0.702,1.064,1.096,2.27665927484851,16.8119179443114,1.40897689227609,4.87055936691539,47.0820208594854
2199,7,12,0,2,4,11,0.0468114135159523,0,0.492,0.652,1.002,1.012,2.09085988169833,17.958015601464,1.45420314779455,7.8710807229596,53.046611626108
2200,7,12,0,2,4,12,0.130079004391558,0,0.504,0.648,1.058,1,2.0590959642756,15.6274552048306,1.47739185728157,13.9745827337578,61.0064279032815
2201,7,12,0,2,4,13,0.068657903534757,0,0.546,0.694,1.078,1.104,2.24440952695663,17.9150250988563,1.46794884868782,15.9596195824593,34.8137548519112
2202,7,12,0,2,4,14,0.0947739391418038,0,0.536,0.67,1.126,1.054,2.36821585186778,12.7762158895178,1.34205081274263,9.53630409712894,70.0865466008662
2203,7,12,0,2,4,15,0.140845310714077,0,0.56,0.706,1.038,1.158,2.32194059120216,21.2716265622218,1.5286417824055,17.2169608358046,37.9256786700479
2204,7,12,0,2,4,16,0.0486467975337282,0,0.524,0.668,1.008,1,2.1103564694008,19.510933034836,1.4609529709862,15.8229801617379,50.535278232715
2205,7,12,0,2,4,17,0.0409511897945674,0,0.526,0.674,1.068,1.014,2.24711332717269,14.9221832830608,1.47777598175237,15.486835085491,60.9821876124902
2206,7,12,0,2,4,18,0.129798727674097,0,0.514,0.66,1.02,1.054,2.2839098480557,17.9169161645335,1.48467852648089,10.8030492291795,51.3354218807713
2207,7,12,0,2,4,19,0.0839804209326357,0,0.546,0.692,1.094,1.052,2.36223384006156,16.5113938837226,1.26160519506065,16.9051673982778,44.0372703834415
2208,7,12,0,2,4,20,0.0316336407705675,0,0.534,0.678,1.062,1.07999999999999,2.35636399417157,17.7209300015281,1.52501656991853,16.1892751709284,53.4730891256318
2209,7,12,0,2,4,21,0.0306503115542639,1,0.538,0.692,1.05,1.076,2.79561267808722,17.8329360861565,1.40888829509801,13.0820130384777,30.9225679450367
2210,7,12,0,2,4,22,0.0771484226972904,0,0.526,0.674,1.032,1.032,2.31843552283159,18.020575386109,1.48360715285566,11.3029831300551,72.0425088443413
2211,7,12,0,2,4,23,0.0625064481776199,0,0.622,0.774,1.204,1.128,2.72384805354318,14.5965921164156,1.17196619464688,14.5429980322264,70.0625236270944
2212,7,12,0,2,4,24,0.286180369078862,0,0.574,0.75,1.198,1.176,2.6359972173757,10.8865513432597,1.38025651619798,38.3232713013416,115.931576407938
2213,7,12,0,2,4,25,0.202333299099562,0,0.564,0.772,1.174,1.192,2.85105051121715,15.3520787310423,1.49843961997145,17.9952663357402,48.4205882360505
2214,7,12,0,2,4,26,0.0633135838533623,0,0.51,0.676,1.088,1.08,1.90051634303942,14.5452829911406,1.53849716406211,21.5862088511019,63.1093356276504
2215,7,12,0,2,4,27,0.139518750021683,0,0.506,0.676,1.038,1.09,2.2855999609394,19.7734353830994,1.50658574725856,13.263417720135,36.5459890084703
2216,7,12,0,2,4,28,0.0909968789044529,0,0.522,0.668,1.054,1.028,2.32668890856183,15.5676291605112,1.41771819891353,7.69541532696429,54.9716510041396
2217,7,12,0,2,4,29,0.109348852045921,0,0.548,0.734,1.172,1.12,2.19386652301932,15.2111910336089,1.48723021291638,21.783731209071,63.1437334230762
2218,7,12,0,2,4,30,0.0417753556991961,0,0.52,0.656,1.014,1.09,2.64302221529399,18.7472341568943,1.47225954926685,15.8316770717124,36.7873470816511
2219,7,12,0,2,4,31,0.111205915853006,0,0.564,0.738,1.144,1.096,2.57998674460648,12.8000750596618,1.34444239257003,15.7492281830529,71.6177721044967
2220,7,12,0,2,4,32,0.154031783911877,0,0.56,0.72,1.046,1.13,2.54488910624357,20.3763502993773,1.50382127121033,18.2848341311703,54.9604888844337
2221,7,12,0,2,4,33,0.0939446838347789,0,0.544,0.712,1.092,1.032,2.43979640556087,16.9550340731404,1.31422413126874,18.6826294360276,37.0546207830905
2222,7,12,0,2,4,34,0.0938926797265886,0,0.526,0.714,1.146,1.096,2.1911644692716,13.5562450250977,1.44740729400051,18.8965364376309,69.2416536037085
2223,7,12,0,2,4,35,0.0260286109379039,0,0.524,0.72,1.072,1.146,2.49793233945487,20.5191805909805,1.53130515368689,11.151063287745,40.8732759320097
2224,7,12,0,2,5,1,0.0875208304021847,0,0.392,0.594,0.918,NaN,2.21264230763598,20.9995851587343,1.53373360196514,6.94882299506883,44.7120937645191
2225,7,12,0,2,5,2,0.0452046667980721,0,0.448,0.634,0.96,0.958,2.44703429461095,20.8771519610085,1.49930744393367,10.0914207403667,43.7239304750603
2226,7,12,0,2,5,3,0.0776534521571724,0,0.442,0.572,0.956,0.9,2.17208971599911,16.2010696927128,1.51239530152493,6.01536037633806,58.4611067420786
2227,7,12,0,2,5,4,0.0978480539268747,0,0.456,0.622,0.964,1.006,2.14143589699298,18.3044053083575,1.51738301153979,12.7068435096947,61.8422391116731
2228,7,12,0,2,5,5,0.0516073265750598,0,0.436,0.6,0.986,0.942,1.79656962192261,15.7996590893512,1.50004720794585,7.91191637069742,71.8636882873181
2229,7,12,0,2,5,6,0.0749623230159332,0,0.49,0.658,1.016,1.044,2.14580346121718,19.1177973593312,1.48942670476031,7.38099239513858,54.5285918932981
2230,7,12,0,2,5,7,0.228476910875251,0,0.476,0.662,1.07,1.02,2.28332627648643,14.5057809435227,1.48029934834466,9.08825101019616,79.3954714887809
2231,7,12,0,2,5,8,0.244965231128783,0,0.486,0.662,1.024,1.066,2.42112078553084,17.8006018302027,1.53202815088058,10.288176553631,45.0303734611196
2232,7,12,0,2,5,9,0.100950193871656,0,0.496,0.644,1.026,1.004,2.37644941717516,14.725084796702,1.3831510766869,7.11037267145552,43.2125333073744
2233,7,12,0,2,5,10,0.0728489947790431,0,0.5,0.668,1.014,1.05,2.30013393102346,20.06620730002,1.50885345220326,8.3069331495966,54.6379997094497
2234,7,12,0,2,5,11,0.111565597039289,0,0.51,0.658,1.092,1.002,2.06299224330785,15.1810230414251,1.46428725525193,10.6339186256984,57.6662595441631
2235,7,12,0,2,5,12,0.137889568839093,0,0.474,0.638,1.016,1.074,2.22902343564986,16.1501182243607,1.50656014413996,10.3465319776816,78.4008211128939
2236,7,12,0,2,5,13,0.0380427832993981,0,0.516,0.686,1.106,1.064,2.41365002610277,16.1333914291854,1.41107016670016,12.9795052864594,65.0518425763992
2237,7,12,0,2,5,14,0.0919634412495055,0,0.514,0.69,1.052,1.11,2.47129400817269,17.1238999189584,1.41960444249278,1.80982049854431,76.0923546653906
2238,7,12,0,2,5,15,0.213698171939057,0,0.542,0.694,1.114,1.054,2.32997669593652,13.183418416729,1.4205349843787,11.1378405584313,63.4138942289427
2239,7,12,0,2,5,16,0.0649506808065651,0,0.514,0.696,1.118,1.108,2.21366632810969,15.2107934986395,1.43479253328882,13.1677809397846,88.9848663245305
2240,7,12,0,2,5,17,0.0331805221417881,0,0.484,0.656,1.058,1.078,2.0745867695378,15.8498516336497,1.52583262142729,6.26142283851184,64.447668171179
2241,7,12,0,2,5,18,0.129631777091074,0,0.538,0.682,1.064,1.086,2.38068962127658,17.0684599582051,1.37732446296111,16.7014642756908,21.6207807691808
2242,7,12,0,2,5,19,0.26537866620732,0,0.55,0.712,1.19,1.094,2.02930900665516,12.3621883081556,1.45777799242604,11.0230759830215,82.8238836224483
2243,7,12,0,2,5,20,0.199339430733735,0,0.592,0.806,1.22,1.272,2.82084508277689,13.9500010213498,1.47781767053709,15.3086890728071,53.9970386542522
2244,7,12,0,2,5,21,0.065309200142551,0,0.576,0.734,1.098,1.15,2.3860596944722,20.0499528881701,1.4968188690567,13.8753518580939,37.8312384061537
2245,7,12,0,2,5,22,0.0824035529965334,0,0.53,0.69,1.04,1.052,2.33765085102261,19.7989890467563,1.48455362850093,13.0194719538054,46.357440943
2246,7,12,0,2,5,23,0.0747738309494779,0,0.556,0.72,1.134,1.068,2.14367466339617,14.207657690532,1.36886203405048,6.6028536463834,53.0941420943054
2247,7,12,0,2,5,24,0.0594183298629333,0,0.574,0.748,1.136,1.164,2.29684002972592,15.8428365777882,1.36465239781814,19.8880398639437,56.568706420973
2248,7,12,0,2,5,25,0.101081230612398,0,0.586,0.746,1.15,1.134,2.51627920905422,15.1504257546137,1.50736230889611,15.3050543924614,47.9757276718767
2249,7,12,0,2,5,26,0.0740399802374085,0,0.62,0.804,1.192,1.206,2.78307335683145,13.6522934839832,1.34461070289769,13.2702798384075,42.9389069245047
2250,7,12,0,2,5,27,0.146509845408591,0,0.546,0.822,1.192,1.206,2.62696205398899,15.5570058343287,1.26701124911692,6.08458649640637,45.6767518968037
2251,7,12,0,2,5,28,0.0443023681961468,0,0.558,0.786,1.142,1.152,2.46860790550034,18.1701837011956,1.46985157161055,26.449229400337,21.0759887060412
2252,7,12,0,2,5,29,0.0402545741252646,0,0.556,0.746,1.14,1.10200000000001,2.5895594290177,17.055277536289,1.47387068361233,15.6749172058187,31.4526691244739
2253,7,12,0,2,5,30,0.0641914829142909,0,0.582,0.77,1.134,1.16399999999999,2.60220644157243,17.424715687183,1.50007080004322,13.6655438203564,54.645108237215
2254,7,12,0,2,5,31,0.0556391160784635,0,0.594,0.76,1.136,1.124,2.47350188835127,17.9600968335897,1.41807416315925,21.6487715874441,35.7912443467974
2255,7,12,0,2,5,32,0.0444247071962487,0,0.604,0.772,1.14,1.146,2.57517294961293,17.412999383925,1.46956951508684,9.73599880393229,52.7577740945411
2256,7,12,0,2,5,33,0.0548272690847676,0,0.542,0.748,1.102,1.116,2.81299154129855,18.9709755073463,1.4822135075834,19.4768207364895,26.6419532534361
2257,7,12,0,2,5,34,0.0664910541513829,0,0.582,0.742,1.094,1.094,2.61473052042289,17.7726272778529,1.4890088572664,22.3529229678164,43.6822978885045
2258,7,12,0,2,5,35,0.192015701545596,0,0.53,0.73,1.092,1.08,2.45773567876917,18.1932611324047,1.47971595308805,15.2134577717549,64.046599836269
2259,8,8,0,1,1,1,0.0147487248119342,1,0.772,1.354,1.576,NaN,6.62051744485759,35.3558497138471,1.3991137464216,9.53822916648548,10.3748944339448
2260,8,8,0,1,1,2,0.0205233241402099,1,1.59,2.124,2.338,3.868,7.78124802643106,36.6199179809829,1.29849123274921,13.4691719148517,12.6805940972838
2261,8,8,0,1,1,3,0.131662525047712,0,0.786,1.288,1.498,6.198,6.56511194717334,37.3531094578852,1.41238839925809,0.135674922422303,17.0594182157694
2262,8,8,0,1,1,4,0.0346376433296121,1,1.27,1.77,2.004,11.056,7.16944001589165,30.1459249510446,1.43687276122751,11.240466554795,-1.13163414189165
2263,8,8,0,1,1,5,0.0926385389135314,0,1.32,1.808,2.026,4.884,6.04602166570474,33.7363132884946,1.37801520138264,6.45690977451209,13.2709301713346
2264,8,8,0,1,1,6,0.101963992611427,0,0.48,1.098,1.304,5.674,7.01970804729537,38.385199774455,1.46076770561855,4.83974891597739,-0.37395033021329
2265,8,8,0,1,1,7,0.0687513151300487,0,0.764,1.276,1.488,5.524,7.24187798474864,35.2968165712509,1.38302449279742,-2.25405922481963,15.3411078384634
2266,8,8,0,1,1,8,0.041443737021185,0,0.886,1.426,1.644,5.36,6.25752594803279,34.9848041647602,1.35829297187122,1.67498321745809,11.9675792154188
2267,8,8,0,1,1,9,0.0805623605149464,0,0.742,1.218,1.416,5.132,7.35817061418389,36.5359755823439,1.36996660428175,-6.54073478293589,14.2802376441387
2268,8,8,0,1,1,10,0.100097592360463,0,0.754,1.258,1.442,8.602,7.24834551776655,38.060272098003,1.29612111255387,-16.6279548412082,-2.30196233831782
2269,8,8,0,1,1,11,0.035601093997158,1,0.882,1.362,1.548,5.434,7.55221246255261,38.763049407516,1.38619715715232,-4.35876922870995,10.2631842322241
2270,8,8,0,1,1,12,0.0013409129659764,1,0.704,1.206,1.406,5.42799999999998,7.07158649397636,33.9483646790604,1.38549709752696,-6.45344019148183,8.87215554895426
2271,8,8,0,1,1,13,0.0401240678186014,0,0.828,1.282,1.472,4.92200000000001,7.4094691179498,33.4771896359734,1.31592728668226,-6.1115252643811,8.68705629736518
2272,8,8,0,1,1,14,0.0285821658064896,1,0.892,1.32,1.516,4.688,7.34319259245311,38.4074994343253,1.35110056675568,-7.12632793350679,10.7085901004327
2273,8,8,0,1,1,15,0.0780653450887775,0,0.938,1.432,1.642,5.08,6.09681381442086,37.4824944390876,1.42474849763206,6.97625203848278,1.56108749523576
2274,8,8,0,1,1,16,0.100750369652164,0,0.792,1.228,1.424,5.19799999999999,7.30339139653249,32.9514848893795,1.39953544255639,-3.52491556545851,8.23562149436454
2275,8,8,0,1,1,17,0.0268726061324402,1,0.694,1.118,1.312,4.744,6.83156754981143,37.4490285121042,1.33406772445082,-2.66757987746445,5.81200035853842
2276,8,8,0,1,1,18,0.0468417680118276,0,0.818,1.288,1.492,4.75,6.6961731752214,36.87930255916,1.44674992344236,-7.02177172495601,12.0938168976349
2277,8,8,0,1,1,19,0.0239578056243316,1,0.756,1.186,1.382,4.788,7.48704417531958,40.234383106663,1.41829054708465,-7.36503805918994,10.3185930605094
2278,8,8,0,1,1,20,0.046440618806535,0,0.706,1.152,1.35,5.20600000000002,7.18947396369373,37.9319823439244,1.42694022976197,-4.80456008042995,10.5061262374948
2279,8,8,0,1,1,21,0.0754492686706616,0,0.654,1.104,1.3,5.03999999999999,7.09598213189546,39.3641822807304,1.38723020076748,-1.06178279691733,11.9169267405622
2280,8,8,0,1,1,22,0.0269701855236614,1,1.438,1.948,2.154,4.68599999999999,6.76670388949227,36.5137283459424,1.41144889807598,-8.19749292066092,6.19949226639022
2281,8,8,0,1,1,23,0.0192183730285697,1,0.748,1.188,1.394,4.84999999999999,6.78082564067946,36.568238826161,1.41833638451374,-8.76937387671541,8.29158484653487
2282,8,8,0,1,1,24,0.0337861106906621,1,0.838,1.316,1.506,4.85400000000001,7.46213164456894,36.0318595276724,1.39904787582405,-5.96238243704653,5.4877693886511
2283,8,8,0,1,1,25,0.0897035518497767,0,0.71,1.14,1.338,5.09999999999999,7.18914090001859,38.2308339605885,1.44444016677823,-1.15502077217371,7.7006517146301
2284,8,8,0,1,1,26,0.0306077089776809,0,0.768,1.112,1.324,4.76000000000002,7.70452571120772,34.7101852434865,1.46427596511414,-6.456335809027,15.7663614010426
2285,8,8,0,1,1,27,0.0252011230471238,1,0.82,1.3,1.532,5.94799999999998,6.26524112500412,33.1515672325261,1.47519599120311,0.499253118440662,10.4774349736845
2286,8,8,0,1,1,28,0.140350029778908,0,0.738,1.168,1.388,5.64000000000001,6.32262145422426,33.4008695185498,1.45672217875307,-3.36948022740165,11.7032112790819
2287,8,8,0,1,1,29,0.00786350926373366,1,0.6,1.108,1.338,4.83399999999997,5.68062286641579,33.5184032165316,1.47520721487516,-5.78342511276509,0.543928100203295
2288,8,8,0,1,1,30,0.0174848054582071,1,0.652,1.088,1.31,5.09000000000003,6.34934716943582,34.0517678740388,1.46950781096589,-7.94498392479892,2.44060301238095
2289,8,8,0,1,1,31,0.0862947776464311,0,0.71,1.218,1.436,5.07999999999998,6.18081687803644,34.2646259402117,1.41153719565928,-1.98855509134268,4.70041020835503
2290,8,8,0,1,1,32,0.0643261752926234,0,0.772,1.154,1.378,5.214,6.78941945087836,33.4078024189688,1.47569178879946,-11.5432989060332,25.3979426740552
2291,8,8,0,1,1,33,0.136807947558762,0,0.806,1.326,1.572,5.81800000000001,5.58795710085966,30.5624083575954,1.46265681087018,6.51306140911638,5.8872317861134
2292,8,8,0,1,2,1,0.0512733286582941,0,0.728,1.27,1.452,NaN,7.26350000693895,40.5133823099843,1.2801578918353,1.65893864626765,8.051065882242
2293,8,8,0,1,2,2,0.186586229855346,0,0.78,1.294,1.514,5.562,6.78932329325298,32.7741892179825,1.43290329252131,8.82294303205542,27.1587654177845
2294,8,8,0,1,2,3,0.0929054882182512,0,0.826,1.318,1.526,5.482,6.75983891511147,35.6729372155548,1.48252756675453,3.46261000328058,22.2793008029858
2295,8,8,0,1,2,4,0.0999077344351887,0,0.862,1.41,1.614,5.172,6.21632836626499,37.4346707360581,1.43083752498141,8.50915406129294,3.91549611785886
2296,8,8,0,1,2,5,0.0965685064475091,0,0.89,1.402,1.61,4.848,6.2965615289799,34.2587003502457,1.455602836231,7.49619271749008,2.39139840639124
2297,8,8,0,1,2,6,0.0686245505509891,0,1.506,2.046,2.248,5.706,6.49495509293829,34.3183727540175,1.28674625823582,-0.440172578588772,14.5092424222779
2298,8,8,0,1,2,7,0.0765744816630068,0,0.798,1.36,1.56,4.712,6.67778009384854,35.2245124121617,1.31264701332499,-2.57732074043975,7.81579866500935
2299,8,8,0,1,2,8,0.0922733795119473,0,0.488,1.296,1.478,4.794,7.98420042736493,40.7656347994596,1.38674003004484,-10.320794168389,11.9773218731913
2300,8,8,0,1,2,9,0.0183724816877666,1,0.956,1.494,1.684,5.182,7.63011943930177,41.2506823061783,1.36128076065861,-7.0679442398357,0.985714978206755
2301,8,8,0,1,2,10,0.201551661916418,0,0.914,1.392,1.578,5.444,8.37357895746069,41.3198291677938,1.49135983156134,-18.1811253959359,-7.99910698914607
2302,8,8,0,1,2,11,0.0716348477908942,0,0.774,1.298,1.482,4.614,8.26596019203967,38.8528710676684,1.38720346991056,-11.8706809061522,-1.96177850966529
2303,8,8,0,1,2,12,0.0533315836663713,1,0.784,1.258,1.468,4.724,7.27859449047919,35.6947362168959,1.47650215760335,-6.80854985099052,4.28628715642133
2304,8,8,0,1,2,13,0.119169340925668,0,0.704,1.184,1.376,6.38800000000001,6.98938223152559,36.2797801359608,1.39539103223409,-0.854083825190799,0.435426962287981
2305,8,8,0,1,2,14,0.0274092965446137,1,0.612,1.078,1.3,4.89599999999999,6.20084649743992,33.3009913175103,1.46075075927658,-5.31540266370899,-7.31462842590162
2306,8,8,0,1,2,15,0.102237583741829,0,0.738,1.16,1.37,5.78000000000002,6.69868461531966,34.4582443111802,1.46416566977075,0.237350436960279,5.74928227674178
